Additional_Info,Airline,Destination,Source,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price
8,6,1,2,27,6,2019,1,21,0,7,0,3,7,6,12,4,28528.285
8,1,1,2,15,5,2019,2,19,15,17,15,3,20,4,5,4,28823.883
5,4,2,0,3,5,2019,0,10,10,7,10,0,13,24,12,4,4953.5864
8,4,1,2,9,5,2019,1,19,0,22,50,3,7,6,12,4,28306.588
8,0,0,3,1,6,2019,0,22,25,19,55,2,5,24,12,4,19272.182
5,4,1,2,12,6,2019,1,19,0,10,0,3,7,6,12,4,35998.555
8,6,1,2,3,3,2019,1,18,50,10,20,3,7,6,12,4,37115.01
8,6,1,2,15,5,2019,1,19,15,4,55,3,7,6,12,4,29664.969
8,2,5,0,24,3,2019,0,23,50,20,55,0,13,24,12,4,2934.791
8,0,0,3,6,5,2019,0,1,20,22,50,2,5,24,12,4,18681.955
8,3,0,3,1,5,2019,0,16,55,14,25,2,5,24,12,4,18537.879
8,3,1,2,24,6,2019,1,22,30,6,50,3,20,6,12,4,26652.057
8,3,1,2,9,6,2019,1,22,30,11,55,3,20,6,12,4,27611.648
7,8,3,4,15,5,2019,0,7,15,5,45,1,19,24,12,4,8103.151
8,1,2,0,18,5,2019,0,23,55,21,5,0,13,24,12,4,1525.9794
7,8,3,4,6,5,2019,0,14,45,13,15,1,19,24,12,4,5693.577
8,3,1,2,3,6,2019,0,0,20,21,5,3,10,24,12,4,15552.616
8,8,3,4,1,4,2019,0,0,15,22,45,1,19,24,12,4,7916.6333
8,7,1,2,21,3,2019,1,1,35,17,45,3,7,6,12,4,39093.426
8,3,2,0,27,6,2019,0,22,50,20,0,0,13,24,12,4,1753.5858
8,4,1,2,27,6,2019,2,19,0,23,5,3,0,4,5,4,28101.074
8,6,1,2,6,3,2019,1,18,50,6,0,3,7,6,12,4,38949.66
8,4,0,3,12,6,2019,1,12,0,14,5,2,7,3,12,4,47033.953
8,3,5,0,3,3,2019,0,21,45,18,55,0,13,24,12,4,5246.5044
8,10,1,2,9,6,2019,0,9,10,6,0,3,10,24,12,4,16401.902
8,3,3,4,6,5,2019,0,18,25,16,55,1,19,24,12,4,7800.7383
8,8,0,3,12,6,2019,1,18,30,11,15,2,23,3,12,4,47981.797
8,3,1,2,3,3,2019,1,1,35,11,30,3,7,6,12,4,34925.06
8,6,1,2,6,3,2019,1,19,15,7,5,3,7,6,12,4,38250.83
8,10,2,0,9,5,2019,0,14,20,11,30,0,13,24,12,4,2391.173
8,3,5,0,24,3,2019,0,11,30,8,30,0,13,24,12,4,5962.2036
8,3,1,2,9,6,2019,1,15,35,10,35,3,7,6,12,4,27540.436
8,6,1,2,1,6,2019,1,1,30,15,15,3,7,6,12,4,24000.4
8,3,2,0,1,4,2019,0,2,20,23,30,0,13,24,12,4,2634.4197
8,6,1,2,9,5,2019,1,19,15,9,15,3,7,6,12,4,30568.137
5,4,0,3,12,6,2019,1,18,15,20,0,2,7,3,12,4,59382.285
8,6,1,2,15,5,2019,1,1,30,17,45,3,7,6,12,4,32118.0
8,4,3,4,6,6,2019,0,8,30,7,5,1,19,24,12,4,8747.903
8,3,1,2,1,6,2019,1,1,30,16,0,3,7,6,12,4,28384.219
5,4,0,3,1,4,2019,1,9,20,16,30,2,7,3,12,4,60457.625
5,4,1,2,21,3,2019,1,18,50,7,5,3,7,6,12,4,37412.934
8,4,1,2,9,4,2019,2,19,0,21,25,3,21,4,5,4,29280.207
5,4,3,4,1,4,2019,0,8,30,7,5,1,19,24,12,4,9763.876
8,4,1,2,6,6,2019,1,4,25,18,15,3,7,6,12,4,27387.527
8,6,1,2,27,5,2019,2,1,30,15,5,3,21,4,5,4,24325.037
5,4,2,0,6,4,2019,0,20,45,17,45,0,13,24,12,4,3674.1833
5,4,1,2,24,6,2019,2,19,0,9,40,3,28,4,5,4,42777.977
8,4,1,2,1,6,2019,1,19,0,20,55,3,7,6,12,4,29582.174
8,4,2,0,9,6,2019,0,10,10,7,10,0,13,24,12,4,4492.7437
8,1,0,3,18,5,2019,2,23,15,5,50,2,25,9,3,4,45012.88
8,1,5,0,12,3,2019,2,13,55,6,45,0,7,18,6,4,22428.742
8,4,1,2,3,3,2019,1,4,25,23,5,3,7,6,12,4,41165.797
8,1,0,3,9,5,2019,2,11,10,12,0,2,2,4,3,4,39146.72
8,4,0,3,1,5,2019,1,18,0,20,25,2,14,3,12,4,40708.883
8,4,1,2,24,6,2019,2,12,35,19,10,3,0,4,5,4,27967.762
8,1,1,2,6,3,2019,2,9,25,9,45,3,20,22,5,4,41755.867
8,8,0,3,18,3,2019,0,19,45,17,15,2,5,24,12,4,19527.096
8,1,5,0,1,3,2019,1,16,20,9,30,0,2,8,12,4,19433.22
5,4,0,3,24,3,2019,1,4,45,21,10,2,7,3,12,4,59744.637
5,4,5,0,15,3,2019,1,9,0,8,55,0,7,8,12,4,19573.322
8,4,2,0,6,6,2019,0,11,20,8,20,0,13,24,12,4,4377.114
8,1,1,2,9,4,2019,1,19,15,10,0,3,7,6,12,4,27374.582
8,3,1,2,1,6,2019,1,21,0,6,40,3,7,6,12,4,30997.22
8,0,0,3,27,5,2019,0,22,25,19,55,2,5,24,12,4,17827.146
8,6,1,2,1,6,2019,1,21,0,8,0,3,7,6,12,4,31648.115
8,1,0,3,1,4,2019,2,15,5,16,50,2,7,7,3,4,41468.0
8,10,2,0,12,4,2019,0,22,15,19,30,0,13,24,12,4,788.29376
8,8,0,3,6,5,2019,0,9,30,6,55,2,5,24,12,4,19252.607
8,1,1,2,9,3,2019,0,17,10,14,10,3,10,24,12,4,16100.284
5,4,0,3,1,5,2019,1,19,50,14,5,2,7,3,12,4,60267.64
5,4,5,0,21,3,2019,1,10,25,18,40,0,7,8,12,4,16369.046
8,4,5,0,6,3,2019,1,15,55,9,45,0,33,8,12,4,28077.877
8,1,0,3,6,5,2019,2,5,25,7,0,2,14,0,3,4,38168.39
8,1,2,0,27,4,2019,0,19,45,17,0,0,13,24,12,4,2586.2957
8,3,5,0,1,3,2019,1,15,25,11,20,0,40,8,12,4,23932.55
8,3,1,2,15,6,2019,1,1,30,20,25,3,7,6,12,4,24609.793
8,3,0,3,18,6,2019,0,18,5,15,30,2,5,24,12,4,21084.375
8,3,1,2,27,3,2019,1,21,0,7,30,3,7,6,12,4,28330.135
5,6,1,2,18,5,2019,1,1,30,10,0,3,7,6,12,4,33513.7
5,4,1,2,3,6,2019,1,19,0,14,0,3,7,6,12,4,36921.438
5,4,2,0,6,6,2019,0,14,5,11,10,0,13,24,12,4,2847.3228
8,1,1,2,24,6,2019,1,9,25,9,45,3,33,6,12,4,42171.83
8,6,1,2,1,6,2019,1,12,35,6,0,3,7,6,12,4,31552.338
8,1,1,2,6,4,2019,1,9,25,9,45,3,33,6,12,4,42864.25
8,4,1,2,6,3,2019,2,4,25,19,10,3,0,4,5,4,35205.887
8,3,0,3,3,4,2019,0,0,50,22,15,2,5,24,12,4,18081.031
8,6,1,2,21,5,2019,1,1,30,14,0,3,7,6,12,4,25394.312
8,4,3,4,15,5,2019,0,11,50,10,20,1,19,24,12,4,7466.2715
8,3,2,0,12,5,2019,0,22,50,20,0,0,13,24,12,4,1462.1998
8,4,1,2,15,6,2019,2,19,0,20,0,3,1,4,5,4,25715.305
8,8,0,3,18,6,2019,0,0,40,22,20,2,5,24,12,4,15246.113
8,4,0,3,12,5,2019,1,9,20,8,25,2,7,3,12,4,48310.668
8,1,2,0,9,5,2019,0,8,55,6,10,0,13,24,12,4,4066.126
8,1,4,1,6,6,2019,0,13,55,11,40,4,8,24,12,4,13609.36
8,1,0,3,9,6,2019,2,5,25,10,0,2,14,0,3,4,40127.47
5,4,5,0,21,3,2019,1,13,15,8,0,0,7,8,12,4,17472.586
5,4,1,2,9,5,2019,0,14,15,11,0,3,10,24,12,4,15813.918
8,6,1,2,9,4,2019,1,21,0,8,0,3,7,6,12,4,30433.357
8,3,1,2,27,3,2019,1,15,30,10,45,3,7,6,12,4,34395.64
8,6,1,2,24,6,2019,1,19,15,6,40,3,7,6,12,4,28421.021
8,1,5,0,15,3,2019,1,18,40,8,15,0,20,8,12,4,12612.899
8,1,1,2,12,6,2019,1,19,15,3,50,3,7,6,12,4,28544.014
8,3,1,2,12,6,2019,1,20,0,15,10,3,6,6,12,4,24508.234
8,1,3,4,18,5,2019,0,22,25,21,5,1,19,24,12,4,6386.892
8,1,5,0,1,3,2019,1,11,35,11,50,0,33,8,12,4,38142.184
8,6,1,2,3,6,2019,1,21,0,7,5,3,7,6,12,4,31133.95
8,2,5,0,9,3,2019,0,23,50,20,55,0,13,24,12,4,2986.6057
5,4,1,2,15,6,2019,1,4,25,8,0,3,7,6,12,4,41464.67
8,1,3,4,6,5,2019,0,22,25,21,5,1,19,24,12,4,6872.4697
8,8,5,0,15,3,2019,0,23,20,20,30,0,13,24,12,4,1765.7764
8,3,3,4,27,3,2019,0,18,25,16,55,1,19,24,12,4,7012.0337
7,8,3,4,1,6,2019,0,7,15,5,45,1,19,24,12,4,8131.2285
8,1,5,0,1,3,2019,0,12,45,10,0,0,13,24,12,4,8819.645
8,6,1,2,3,6,2019,1,19,15,9,0,3,7,6,12,4,31396.762
8,3,0,3,6,5,2019,0,22,55,20,20,2,5,24,12,4,18298.693
7,8,0,3,24,3,2019,0,19,45,17,15,2,5,24,12,4,21433.754
8,8,0,3,12,5,2019,0,0,40,22,20,2,5,24,12,4,15528.402
5,4,0,3,6,5,2019,1,20,45,20,0,2,7,3,12,4,60343.312
8,4,0,3,12,6,2019,1,22,35,16,30,2,7,3,12,4,46812.645
8,8,3,4,1,6,2019,0,14,45,13,15,1,19,24,12,4,4665.038
8,4,0,3,24,5,2019,1,9,20,21,10,2,7,3,12,4,48084.17
5,4,3,4,1,4,2019,0,21,5,19,35,1,19,24,12,4,5683.115
8,4,0,3,9,5,2019,1,9,20,21,10,2,7,3,12,4,49279.285
8,2,2,0,12,6,2019,0,14,30,11,40,0,13,24,12,4,3551.0125
7,8,2,0,12,4,2019,0,0,5,21,10,0,13,24,12,4,1693.1228
8,3,0,3,27,5,2019,0,7,15,4,40,2,5,24,12,4,20515.875
8,4,0,3,9,5,2019,1,14,25,17,0,2,14,3,12,4,49674.152
8,4,5,0,18,3,2019,1,5,5,21,25,0,7,8,12,4,16935.256
8,6,1,2,15,6,2019,1,1,30,17,45,3,7,6,12,4,32160.502
8,3,2,0,15,5,2019,0,19,55,16,55,0,13,24,12,4,1528.211
8,6,1,2,9,5,2019,1,21,0,11,40,3,7,6,12,4,29214.975
8,4,5,0,1,3,2019,1,11,25,16,55,0,7,8,12,4,38059.773
8,1,3,4,9,6,2019,0,20,45,19,30,1,19,24,12,4,6794.73
8,3,4,1,15,5,2019,0,15,35,13,15,4,8,24,12,4,11990.487
8,3,2,0,9,5,2019,0,19,55,16,55,0,13,24,12,4,1491.253
8,3,0,3,3,5,2019,0,12,20,9,35,2,5,24,12,4,22117.201
8,4,1,2,12,6,2019,2,12,35,9,40,3,28,4,5,4,34560.13
8,6,1,2,1,6,2019,1,21,0,10,20,3,7,6,12,4,29066.824
8,4,1,2,27,3,2019,1,19,45,17,30,3,7,6,12,4,26423.652
8,1,0,3,9,5,2019,2,12,30,5,50,2,25,9,3,4,45461.652
8,1,1,2,15,6,2019,1,9,25,9,45,3,33,6,12,4,42869.344
8,10,4,1,9,5,2019,0,20,5,17,45,4,8,24,12,4,12763.396
8,3,1,2,6,6,2019,1,20,0,15,10,3,6,6,12,4,24324.564
8,1,1,2,3,3,2019,1,7,40,8,0,3,7,6,12,4,35665.684
8,6,1,2,3,3,2019,1,1,35,15,5,3,7,6,12,4,34404.87
8,10,0,3,24,5,2019,1,9,5,20,20,2,14,3,12,4,37881.57
8,4,1,2,9,4,2019,2,19,0,19,10,3,0,4,5,4,25999.867
5,4,2,0,18,6,2019,0,22,50,19,50,0,13,24,12,4,1705.744
8,1,1,2,9,3,2019,1,8,15,17,45,3,6,6,12,4,48361.74
8,1,0,3,18,5,2019,2,23,15,8,20,2,28,9,3,4,45391.527
5,4,0,3,12,5,2019,1,16,20,14,5,2,7,3,12,4,59179.75
8,8,4,1,15,6,2019,0,20,5,17,45,4,8,24,12,4,13078.058
7,8,4,1,15,6,2019,0,20,5,17,45,4,8,24,12,4,16045.932
8,4,3,4,21,5,2019,0,4,20,2,55,1,19,24,12,4,6944.7344
8,1,1,2,15,6,2019,2,19,15,13,15,3,20,4,5,4,26711.662
8,4,1,2,27,5,2019,2,19,0,9,40,3,28,4,5,4,34580.027
8,3,0,3,18,3,2019,0,0,5,21,25,2,5,24,12,4,19374.637
8,3,1,2,27,3,2019,1,12,30,7,20,3,33,6,12,4,28225.174
8,6,1,2,27,6,2019,1,19,0,11,25,3,7,6,12,4,27280.969
8,3,2,0,24,4,2019,0,0,15,21,15,0,13,24,12,4,2499.7683
8,6,1,2,27,5,2019,1,12,35,4,55,3,7,6,12,4,28473.69
8,4,0,3,21,5,2019,1,23,35,20,25,2,14,3,12,4,44684.67
8,3,0,3,15,4,2019,0,17,45,15,15,2,5,24,12,4,18845.3
8,8,3,4,15,5,2019,0,14,45,13,15,1,19,24,12,4,4897.551
8,6,1,2,3,3,2019,1,1,35,9,55,3,7,6,12,4,43906.29
5,4,0,3,1,4,2019,1,8,15,18,55,2,7,3,12,4,57126.734
8,3,1,2,6,6,2019,1,1,30,17,10,3,7,6,12,4,24660.941
8,6,1,2,9,5,2019,1,21,0,10,0,3,7,6,12,4,27819.402
8,6,1,2,12,6,2019,1,19,15,11,30,3,7,6,12,4,27737.47
8,4,0,3,9,5,2019,1,18,0,9,35,2,14,3,12,4,49020.133
5,4,0,3,15,5,2019,1,8,15,21,10,2,7,3,12,4,59413.094
8,4,0,3,1,4,2019,1,20,45,20,0,2,7,3,12,4,49618.977
8,10,2,0,15,6,2019,0,22,15,19,30,0,13,24,12,4,1016.80023
8,4,1,2,15,6,2019,2,19,0,18,20,3,1,4,5,4,24579.352
8,3,2,0,24,4,2019,0,10,5,7,10,0,13,24,12,4,4435.431
5,4,0,3,21,5,2019,1,23,35,16,30,2,7,3,12,4,56829.99
8,1,3,4,18,5,2019,0,20,45,19,30,1,19,24,12,4,6585.105
8,10,0,3,15,5,2019,1,23,25,20,20,2,14,3,12,4,48574.18
8,4,1,2,6,6,2019,2,19,0,5,30,3,28,4,5,4,29785.477
5,4,1,2,1,4,2019,1,19,0,17,30,3,7,6,12,4,31081.549
8,6,1,2,24,6,2019,1,1,30,10,0,3,7,6,12,4,25173.182
8,3,0,3,9,5,2019,1,23,15,19,35,2,2,3,12,4,38586.668
8,3,1,2,6,3,2019,1,15,30,6,40,3,7,6,12,4,42927.984
8,6,1,2,9,5,2019,1,22,30,7,10,3,20,6,12,4,29424.86
8,1,1,2,27,6,2019,1,19,15,10,0,3,7,6,12,4,28753.96
8,3,1,2,15,5,2019,1,22,30,8,35,3,20,6,12,4,27212.234
8,8,0,3,27,4,2019,0,17,25,14,55,2,5,24,12,4,19663.955
8,6,1,2,12,6,2019,1,21,0,13,0,3,7,6,12,4,26377.43
8,6,1,2,27,6,2019,1,21,0,9,0,3,7,6,12,4,28073.482
8,1,3,4,6,3,2019,1,9,10,19,40,1,14,13,12,4,19013.262
8,10,2,0,3,4,2019,0,23,50,21,0,0,13,24,12,4,155.63821
8,6,1,2,9,6,2019,1,21,0,8,0,3,7,6,12,4,30005.553
8,6,1,2,24,6,2019,1,21,0,10,0,3,7,6,12,4,28407.527
8,6,1,2,6,3,2019,1,18,50,11,40,3,7,6,12,4,36432.496
8,10,3,4,6,3,2019,1,19,55,15,40,1,14,13,12,4,19010.09
8,4,1,2,3,3,2019,1,18,50,13,0,3,7,6,12,4,36979.703
8,8,0,3,1,6,2019,0,17,25,14,55,2,5,24,12,4,17935.15
8,4,1,2,6,6,2019,2,4,25,5,30,3,28,4,5,4,27589.604
5,6,1,2,6,3,2019,1,1,35,15,5,3,7,6,12,4,33754.074
8,6,1,2,9,4,2019,1,19,0,7,30,3,7,6,12,4,30528.703
8,4,0,3,12,6,2019,1,4,40,8,25,2,7,3,12,4,47905.39
8,4,1,2,1,6,2019,1,4,25,13,0,3,7,6,12,4,29397.033
8,1,1,2,6,6,2019,1,23,0,17,40,3,6,6,12,4,26374.88
8,6,1,2,12,6,2019,1,1,30,17,30,3,7,6,12,4,24788.758
8,3,0,3,24,3,2019,0,0,5,21,25,2,5,24,12,4,20783.686
5,4,0,3,24,3,2019,1,20,40,6,30,2,7,3,12,4,59679.156
8,10,5,0,15,3,2019,0,14,10,11,30,0,13,24,12,4,3296.6033
8,1,1,2,1,6,2019,2,9,25,7,5,3,20,22,5,4,29627.482
8,3,4,1,1,3,2019,0,0,25,22,5,4,8,24,12,4,19134.273
8,1,1,2,18,5,2019,1,23,0,6,10,3,6,6,12,4,27795.256
8,1,1,2,24,6,2019,1,19,15,8,0,3,7,6,12,4,28775.95
7,8,0,3,9,5,2019,0,0,40,22,20,2,5,24,12,4,18911.076
8,3,5,0,24,3,2019,0,4,15,1,30,0,13,24,12,4,4564.272
8,3,1,2,6,5,2019,1,1,30,16,0,3,7,6,12,4,26253.176
8,1,1,2,12,6,2019,2,19,15,16,40,3,0,4,5,4,24345.83
8,1,0,3,15,5,2019,2,21,50,12,0,2,2,4,3,4,37928.832
8,6,1,2,15,6,2019,1,1,30,17,30,3,7,6,12,4,24771.895
8,4,1,2,3,6,2019,0,14,15,11,0,3,10,24,12,4,15396.076
8,1,1,2,21,5,2019,2,19,15,12,55,3,29,4,5,4,28236.088
8,6,1,2,27,3,2019,1,1,35,19,0,3,7,6,12,4,27147.684
5,4,1,2,21,5,2019,1,19,0,15,0,3,7,6,12,4,32919.965
8,6,1,2,12,6,2019,1,19,15,13,0,3,7,6,12,4,27883.578
8,1,4,1,24,5,2019,0,13,55,11,40,4,8,24,12,4,13627.568
8,3,1,2,15,5,2019,1,1,30,20,25,3,7,6,12,4,24613.168
8,1,1,2,15,6,2019,1,7,40,13,0,3,7,6,12,4,26424.31
8,1,1,2,9,3,2019,2,19,15,19,45,3,0,4,5,4,38399.09
8,1,0,3,15,5,2019,2,13,45,17,30,2,14,7,3,4,47845.418
5,4,1,2,12,6,2019,1,19,0,21,50,3,7,6,12,4,33804.824
8,4,2,0,9,4,2019,0,20,45,17,45,0,13,24,12,4,2705.5415
8,4,3,4,1,3,2019,0,21,5,19,35,1,19,24,12,4,9623.031
8,4,1,2,18,5,2019,2,19,0,23,5,3,0,4,5,4,23821.559
5,4,0,3,18,5,2019,1,4,40,16,30,2,7,3,12,4,59106.16
8,6,1,2,24,6,2019,1,21,0,11,30,3,7,6,12,4,27537.47
8,4,1,2,9,6,2019,1,19,0,2,15,3,7,6,12,4,30168.146
8,4,0,3,1,5,2019,1,8,15,18,55,2,7,3,12,4,50756.305
8,1,1,2,3,3,2019,2,19,15,5,55,3,34,4,5,4,45176.395
5,4,1,2,9,6,2019,1,12,35,10,0,3,7,6,12,4,35931.7
8,6,1,2,3,6,2019,1,21,0,13,0,3,7,6,12,4,27553.49
8,3,1,2,15,6,2019,1,1,30,15,0,3,7,6,12,4,22092.076
5,4,1,2,12,6,2019,1,12,35,19,45,3,7,6,12,4,49936.785
8,3,1,2,3,3,2019,1,22,20,14,20,3,20,6,12,4,26911.566
5,4,1,2,21,3,2019,1,18,50,15,0,3,7,6,12,4,31702.707
5,4,5,0,21,3,2019,1,16,10,8,0,0,7,8,12,4,16860.555
8,1,5,0,9,3,2019,2,23,55,8,50,0,7,0,6,4,15235.493
5,4,2,0,18,6,2019,0,20,45,17,45,0,13,24,12,4,5170.635
5,4,0,3,1,5,2019,1,10,5,14,5,2,7,3,12,4,60637.875
8,2,0,3,1,4,2019,1,7,45,23,30,2,7,3,12,4,50289.492
8,3,2,0,27,5,2019,0,21,50,18,55,0,13,24,12,4,961.8448
8,6,1,2,9,5,2019,1,21,0,7,0,3,7,6,12,4,30514.543
8,3,1,2,9,6,2019,1,21,0,7,30,3,7,6,12,4,28975.701
8,8,2,0,27,6,2019,0,12,20,9,30,0,13,24,12,4,3375.8665
8,4,5,0,6,3,2019,1,20,20,20,35,0,7,8,12,4,18241.629
5,4,1,2,9,5,2019,1,4,25,21,50,3,7,6,12,4,39456.69
8,8,5,0,3,3,2019,0,8,35,5,45,0,13,24,12,4,9217.877
8,6,1,2,1,6,2019,1,19,0,6,0,3,7,6,12,4,31899.057
7,8,3,4,27,5,2019,0,7,15,5,45,1,19,24,12,4,8031.893
5,4,1,2,21,5,2019,1,4,25,9,0,3,7,6,12,4,41248.742
5,4,1,2,24,6,2019,2,4,25,5,30,3,28,4,5,4,44373.055
8,4,1,2,1,6,2019,1,4,25,20,55,3,7,6,12,4,29242.719
8,3,1,2,6,6,2019,1,1,30,17,30,3,7,6,12,4,25052.316
8,1,0,3,3,3,2019,0,23,20,20,45,2,5,24,12,4,21464.557
8,4,1,2,24,6,2019,1,4,25,20,55,3,7,6,12,4,26709.145
8,1,1,2,3,4,2019,0,8,0,5,10,3,10,24,12,4,16848.9
8,10,5,0,9,3,2019,1,12,35,6,40,0,0,8,12,4,18873.283
8,3,3,4,3,4,2019,0,22,50,21,20,1,19,24,12,4,5905.857
8,4,0,3,15,5,2019,1,9,20,20,0,2,7,3,12,4,39068.688
5,4,0,3,6,5,2019,1,16,20,16,30,2,7,3,12,4,59620.984
8,1,0,3,12,5,2019,1,23,15,7,0,2,14,3,12,4,46734.324
8,6,1,2,3,6,2019,1,21,0,14,0,3,7,6,12,4,27595.154
8,4,1,2,21,5,2019,2,4,25,9,40,3,28,4,5,4,39754.105
8,3,0,3,1,4,2019,1,20,30,15,15,2,20,3,12,4,40021.26
8,1,1,2,6,3,2019,1,7,40,8,0,3,7,6,12,4,34808.332
8,6,1,2,12,6,2019,1,19,15,10,35,3,7,6,12,4,27735.227
5,4,0,3,1,5,2019,1,19,50,6,30,2,7,3,12,4,61715.316
8,6,1,2,3,6,2019,1,1,30,10,0,3,7,6,12,4,27792.436
5,4,0,3,21,5,2019,1,9,20,8,25,2,7,3,12,4,57170.746
8,1,0,3,9,6,2019,2,5,35,16,50,2,7,11,3,4,48132.105
5,4,1,2,24,6,2019,2,19,0,5,30,3,28,4,5,4,39480.066
5,4,0,3,1,4,2019,1,22,35,14,5,2,7,3,12,4,59353.855
8,10,2,0,15,6,2019,0,14,20,11,30,0,13,24,12,4,2600.0437
8,3,3,4,18,6,2019,0,18,25,16,55,1,19,24,12,4,7478.205
8,3,1,2,3,3,2019,1,21,0,6,40,3,7,6,12,4,43462.023
8,4,0,3,24,5,2019,1,4,40,6,30,2,7,3,12,4,46122.715
8,1,1,2,15,6,2019,1,7,40,20,0,3,7,6,12,4,25363.527
8,1,1,2,3,6,2019,1,9,25,9,45,3,33,6,12,4,44290.848
8,10,2,0,12,5,2019,0,22,15,19,30,0,13,24,12,4,766.6299
8,3,1,2,12,6,2019,1,16,10,6,50,3,20,6,12,4,27199.822
8,3,0,3,18,4,2019,0,17,45,15,15,2,5,24,12,4,18756.14
8,3,0,3,12,5,2019,0,16,55,14,25,2,5,24,12,4,18940.283
8,4,0,3,24,5,2019,1,22,5,20,25,2,14,3,12,4,46345.63
8,3,2,0,6,4,2019,0,0,15,21,15,0,13,24,12,4,2315.633
8,6,1,2,9,6,2019,1,1,30,15,0,3,7,6,12,4,23022.867
8,3,1,2,9,6,2019,1,12,10,5,5,3,20,6,12,4,28748.326
8,3,3,4,9,3,2019,0,21,35,20,5,1,19,24,12,4,6820.6694
8,10,2,0,1,5,2019,0,19,35,17,0,0,13,24,12,4,1401.6626
8,4,0,3,15,5,2019,1,10,5,20,0,2,7,3,12,4,49603.797
8,1,1,2,21,5,2019,2,19,15,19,45,3,0,4,5,4,31979.682
5,4,1,2,3,4,2019,1,19,0,9,0,3,7,6,12,4,31687.143
8,3,1,2,9,3,2019,1,22,20,8,35,3,20,6,12,4,28685.887
8,1,0,3,12,5,2019,2,5,35,16,50,2,7,11,3,4,48028.633
5,4,0,3,12,5,2019,1,23,35,18,55,2,7,3,12,4,55971.383
8,4,1,2,1,6,2019,2,19,0,9,40,3,28,4,5,4,36822.375
8,4,0,3,18,5,2019,1,19,50,8,25,2,7,3,12,4,46105.8
8,1,5,0,12,3,2019,2,22,10,5,50,0,9,10,6,4,13529.996
8,3,1,2,9,3,2019,1,22,20,16,10,3,20,6,12,4,25273.037
8,1,1,2,3,6,2019,2,19,15,22,0,3,16,4,5,4,24975.957
8,4,1,2,9,6,2019,2,12,35,9,25,3,32,4,5,4,29473.479
8,4,3,4,15,5,2019,0,21,5,19,35,1,19,24,12,4,4904.539
8,1,1,2,3,4,2019,1,9,25,9,45,3,33,6,12,4,44338.113
5,4,0,3,15,5,2019,1,20,45,16,30,2,7,3,12,4,60265.32
5,4,1,2,6,3,2019,1,4,25,15,5,3,7,6,12,4,33673.11
8,4,1,2,9,3,2019,1,4,25,15,5,3,7,6,12,4,33826.875
8,4,0,3,1,4,2019,1,22,5,9,35,2,14,3,12,4,49004.332
8,4,0,3,15,5,2019,1,9,45,9,35,2,14,3,12,4,48345.86
5,4,5,0,12,3,2019,1,19,10,22,55,0,7,8,12,4,20563.877
8,4,1,2,6,3,2019,1,4,25,20,50,3,7,6,12,4,45693.203
8,6,1,2,3,6,2019,1,19,0,11,40,3,7,6,12,4,30377.2
8,1,2,0,24,5,2019,0,12,45,10,0,0,13,24,12,4,2675.6243
5,4,0,3,15,5,2019,1,12,0,21,10,2,7,3,12,4,58532.523
8,1,1,2,27,5,2019,2,19,15,7,10,3,32,4,5,4,29114.336
7,8,4,1,12,6,2019,0,10,35,8,20,4,8,24,12,4,15610.977
8,1,5,0,21,3,2019,1,22,5,8,50,0,7,8,12,4,13865.449
5,4,2,0,24,4,2019,0,18,10,15,15,0,13,24,12,4,1674.5178
8,1,2,0,12,6,2019,0,19,45,17,0,0,13,24,12,4,2998.0066
5,4,0,3,15,5,2019,1,22,35,21,10,2,7,3,12,4,59740.156
8,3,2,0,21,6,2019,0,4,15,1,30,0,13,24,12,4,3668.978
8,4,0,3,1,5,2019,1,9,20,14,5,2,7,3,12,4,50329.035
8,4,3,4,24,6,2019,0,11,50,10,20,1,19,24,12,4,7956.4966
8,4,0,3,24,5,2019,1,10,5,20,0,2,7,3,12,4,48578.99
8,8,5,0,1,3,2019,0,8,35,5,45,0,13,24,12,4,13791.852
8,3,3,4,3,5,2019,0,13,30,12,0,1,19,24,12,4,6440.2686
8,1,1,2,9,3,2019,1,9,25,9,45,3,33,6,12,4,49816.363
8,10,0,3,9,6,2019,1,9,5,20,20,2,14,3,12,4,39583.617
8,4,1,2,24,6,2019,2,19,0,19,10,3,0,4,5,4,28468.814
8,1,5,0,3,3,2019,2,22,55,17,0,0,20,29,6,4,12927.269
5,4,0,3,1,4,2019,1,12,0,16,30,2,7,3,12,4,57881.562
5,4,3,4,1,5,2019,0,11,50,10,20,1,19,24,12,4,9604.666
8,6,1,2,15,6,2019,1,21,0,13,0,3,7,6,12,4,26583.729
8,3,1,2,21,3,2019,2,21,20,8,35,3,20,22,5,4,24704.803
8,6,1,2,6,6,2019,1,19,0,7,30,3,7,6,12,4,29512.545
8,4,0,3,12,6,2019,1,10,5,8,25,2,7,3,12,4,49089.668
8,3,1,2,6,3,2019,1,1,35,11,30,3,7,6,12,4,34195.09
8,1,0,3,9,6,2019,1,11,10,9,25,2,7,3,12,4,50932.36
8,1,1,2,15,6,2019,2,19,15,5,0,3,0,4,5,4,24946.654
8,4,1,2,9,6,2019,2,12,35,9,35,3,21,4,5,4,29439.361
8,1,0,3,24,3,2019,2,13,45,7,0,2,14,7,3,4,45459.586
